일시,,위도(N),경도(E),중심기압,초속(m/s),시속(km/h),강풍반경(km)[예외반경],강도,크기,진행방향,이동속도(km/h),70% 확률 반경(km)
2021년 09월 16일 21시,6,32.5,126.3,980,29,104,280,중,소형,북북동,17,30
2021년 09월 16일 21시,12,33.3,127.4,980,29,104,280,중,소형,북동,23,60
2021년 09월 16일 21시,18,33.9,129.2,980,29,104,280,중,소형,동북동,30,90
2021년 09월 16일 21시,24,34.2,131.5,985,27,97,270,중,소형,동,41,110
2021년 09월 16일 21시,30,34.5,134.4,992,23,83,0,-,-,동,44,0
2021년 09월 17일 00시,0,32.1,126,980,29,104,280,중,소형,북북동,17,null
2021년 09월 17일 00시,6,32.9,126.8,980,29,104,280,중,소형,북동,20,30
2021년 09월 17일 00시,12,33.6,128.2,980,29,104,280,중,소형,동북동,28,60
2021년 09월 17일 00시,18,34.1,130.3,985,27,97,250,중,소형,동,35,90
2021년 09월 17일 00시,24,34.4,132.9,990,24,86,200,-,소형,동,40,110
2021년 09월 17일 00시,30,34.7,135.6,994,21,76,0,-,-,동,42,0
2021년 09월 17일 03시,0,32.3,126.3,980,29,104,280,중,소형,북동,15,null
2021년 09월 17일 03시,6,33.3,127.4,980,29,104,280,중,소형,북동,26,30
2021년 09월 17일 03시,12,33.9,129.2,980,29,104,270,중,소형,동북동,31,60
2021년 09월 17일 03시,18,34.2,131.7,985,27,97,230,중,소형,동,39,90
2021년 09월 17일 03시,24,34.5,134.3,992,23,83,0,-,-,동,41,0
2021년 09월 17일 06시,0,32.7,126.8,980,29,104,250,중,소형,북동,21,null
2021년 09월 17일 06시,6,33.5,128.2,980,29,104,250,중,소형,동북동,27,30
2021년 09월 17일 06시,12,34.1,130.4,985,27,97,250,중,소형,동북동,35,60
2021년 09월 17일 06시,18,34.3,133,990,24,86,200,-,소형,동,40,90
2021년 09월 17일 06시,24,34.4,135.6,994,21,76,0,-,-,동,41,0
2021년 09월 17일 09시,0,32.9,127.5,985,27,97,250,중,소형,동북동,26,null
2021년 09월 17일 09시,6,33.6,129.2,985,27,97,230,중,소형,동북동,30,30
2021년 09월 17일 09시,12,34,131.6,990,24,86,200,-,소형,동북동,37,60
2021년 09월 17일 09시,18,34.2,134.4,994,21,76,0,-,-,동,44,0
2021년 09월 17일 12시,0,33.3,128.2,985,27,97,240,중,소형,북동,27,null
2021년 09월 17일 12시,6,33.8,130.4,985,27,97,240,중,소형,동북동,35,30
2021년 09월 17일 12시,12,34.1,133.1,990,24,86,200,-,소형,동,42,60
2021년 09월 17일 12시,18,34.2,135.7,994,21,76,0,-,-,동,40,0
2021년 09월 17일 15시,0,33.6,129.2,985,27,97,230,중,소형,동북동,33,null
2021년 09월 17일 15시,6,33.9,131.5,990,24,86,200,-,소형,동,36,30
2021년 09월 17일 15시,12,34.1,134.1,994,21,76,0,-,-,동,40,0
2021년 09월 17일 18시,0,33.8,130.3,985,27,97,210,중,소형,동북동,35,null
2021년 09월 17일 18시,6,34,132.6,990,24,86,190,-,소형,동,36,30
2021년 09월 17일 18시,12,34.2,135.3,994,21,76,0,-,-,동,41,0
2021년 09월 17일 21시,0,33.9,131.6,990,24,86,200,-,소형,동,40,null
2021년 09월 17일 21시,6,34.1,134,994,21,76,180,-,소형,동,37,30
2021년 09월 17일 21시,12,34.3,136.3,996,19,68,0,-,-,동,36,0
2021년 09월 18일 03시,0,34,134.3,994,21,76,160,-,소형,동,45,null
2021년 09월 18일 03시,12,34.3,138.1,996,20,72,0,-,-,동,43,0
2021년 09월 18일 09시,0,34.4,136.7,1000,17,61,0,-,-,동북동,41,null
